timestamp,open,high,low,close,volume
1262581200000,4.0,4.08,3.93,4.0001,98933.0
1262667600000,4.42,4.42,4.15,4.25,117519.0
1262754000000,4.32,4.42,4.21,4.21,20407.0
1262840400000,4.2,4.22,4.15,4.22,17905.0
1262926800000,4.29,4.3,4.1201,4.13,7362.0
1263186000000,4.21,4.695,4.21,4.63,48768.0
1263272400000,4.47,4.49,4.31,4.46,18514.0
1263358800000,4.47,4.47,4.2999,4.43,18421.0
1263445200000,4.09,4.34,4.09,4.26,2783.0
1263531600000,4.1919,4.2624,4.1919,4.26,2905.0
1263877200000,4.13,4.25,4.13,4.22,1765.0
1263963600000,4.13,4.1502,3.96,4.15,13642.0
1264050000000,4.15,4.15,3.97,4.0,15058.0
1264136400000,4.0,4.06,3.9,3.9,5268.0
1264395600000,4.14,4.15,4.06,4.12,25847.0
1264482000000,4.2,4.3,4.12,4.2,21612.0
1264568400000,4.11,4.23,4.1,4.22,18636.0
1264654800000,4.16,4.18,4.16,4.18,2690.0
1264741200000,4.072,4.35,4.072,4.11,7400.0
1265000400000,4.2001,4.29,4.2001,4.2599,7200.0
1265086800000,4.16,4.26,4.16,4.26,8575.0
1265173200000,4.15,4.29,4.15,4.29,2408.0
1265259600000,4.26,4.28,4.06,4.14,11100.0
1265346000000,4.05,4.2,4.04,4.13,10300.0
1265605200000,4.28,4.42,4.07,4.12,11459.0
1265691600000,4.16,4.16,4.055,4.14,5700.0
1265778000000,4.08,4.12,3.99,4.11,8653.0
1265864400000,4.09,4.09,4.03,4.03,2450.0
1265950800000,3.99,4.01,3.95,3.95,5808.0
1266296400000,3.94,3.94,3.8,3.91,5081.0
1266382800000,3.9,3.972,3.88,3.88,2981.0
1266469200000,3.9,3.9,3.9,3.9,450.0
1266814800000,3.8999,3.903,3.88,3.903,5600.0
1266901200000,3.88,3.88,3.87,3.87,300.0
1266987600000,3.86,3.86,3.86,3.86,2500.0
1267074000000,3.86,3.86,3.8,3.82,4310.0
1267160400000,3.82,3.82,3.64,3.8,4350.0
1267419600000,3.77,3.81,3.68,3.81,17865.0
1267506000000,3.73,3.76,3.664,3.76,9711.0
1267592400000,3.67,3.74,3.53,3.64,12269.0
1267678800000,3.65,3.65,3.59,3.62,3136.0
1267765200000,3.65,3.75,3.64,3.65,10357.0
1268024400000,3.6401,3.72,3.6401,3.72,300.0
1268110800000,3.76,3.76,3.64,3.65,2124.0
1268197200000,3.65,3.65,3.63,3.63,2480.0
1268283600000,3.59,3.59,3.51,3.52,2575.0
1268370000000,3.5,3.59,3.5,3.56,7651.0
1268625600000,3.6,3.7,3.6,3.7,2725.0
1268712000000,3.75,3.8,3.75,3.8,4040.0
1268798400000,3.87,3.88,3.66,3.7901,1235.0
1268884800000,3.8,3.99,3.67,3.948,4180.0
1268971200000,3.85,3.85,3.83,3.83,1000.0
1269230400000,3.93,4.05,3.91,3.91,9714.0
1269316800000,3.98,3.98,3.9101,3.95,2232.0
1269403200000,3.75,3.86,3.7,3.76,3000.0
1269489600000,3.78,3.78,3.7,3.7,2547.0
1269576000000,3.85,3.96,3.84,3.84,8347.0
1269835200000,3.86,3.86,3.86,3.86,300.0
1269921600000,3.81,3.85,3.81,3.85,600.0
1270008000000,3.96,3.96,3.85,3.85,400.0
1270094400000,3.84,3.99,3.8,3.895,19308.0
1270440000000,3.98,4.0,3.9,3.9,2703.0
1270526400000,3.83,3.91,3.83,3.91,16500.0
1270612800000,3.94,3.9999,3.81,3.99,4220.0
1270699200000,3.88,3.91,3.85,3.91,300.0
1270785600000,3.88,3.9,3.81,3.9,5585.0
1271044800000,3.905,3.91,3.83,3.85,2100.0
1271131200000,3.85,3.95,3.85,3.92,20415.0
1271217600000,3.89,3.94,3.89,3.89,59637.0
1271304000000,3.89,3.9,3.89,3.9,942.0
1271390400000,3.99,3.99,3.83,3.84,16005.0
1271649600000,3.83,3.84,3.83,3.8301,1700.0
1271736000000,3.83,3.84,3.75,3.84,7554.0
1271822400000,3.92,3.92,3.86,3.91,3010.0
1271908800000,3.923,3.923,3.7501,3.82,3322.0
1271995200000,3.84,3.85,3.82,3.85,5084.0
1272254400000,3.89,3.9,3.78,3.84,2849.0
1272340800000,3.72,3.72,3.69,3.69,3105.0
1272427200000,3.7001,3.8099,3.7,3.8099,2620.0
1272945600000,3.7,3.736,3.7,3.7,600.0
1273032000000,3.69,3.7,3.69,3.69,4948.0
1273118400000,3.58,3.63,3.58,3.63,1900.0
1273204800000,3.54,3.62,3.53,3.54,4441.0
1273464000000,3.65,3.65,3.53,3.55,6816.0
