timestamp,open,high,low,close,volume
1593576000000,6.6,6.88,6.59,6.65,1017567.0
1593662400000,6.8,7.03,6.61,6.81,2325085.0
1594008000000,7.45,8.0,7.06,7.64,3342969.0
1594094400000,7.4,7.65,7.0,7.02,2849923.0
1594180800000,7.06,7.24,6.63,6.78,3416466.0
1594267200000,7.13,7.13,6.32,6.55,2137449.0
1594353600000,6.59,6.69,6.38,6.67,1378055.0
1594612800000,6.7166,6.85,6.18,6.21,2210022.0
1594699200000,6.2,6.29,5.88,6.27,1929448.0
1594785600000,6.49,6.58,6.23,6.415,1397975.0
1594872000000,6.43,6.59,6.24,6.33,1266529.0
1594958400000,6.32,6.38,6.2,6.22,1374263.0
1595217600000,6.33,6.45,6.07,6.42,1565768.0
1595304000000,6.45,6.7887,6.42,6.515,1757338.0
1595390400000,6.51,6.54,6.21,6.335,1585220.0
1595476800000,6.28,6.3499,5.98,6.06,1657402.0
1595563200000,6.0,6.17,5.93,5.96,1015647.0
1595822400000,6.01,6.09,5.88,6.045,1134287.0
1595908800000,6.0,6.09,5.58,5.8,2986512.0
1595995200000,5.8,6.09,5.7925,6.005,1676623.0
1596081600000,5.79,5.98,5.58,5.69,2151008.0
1596168000000,5.89,6.1,5.88,6.005,2094617.0
1596427200000,6.08,6.42,5.898,6.285,1727609.0
1596513600000,6.22,6.4,6.12,6.15,1296920.0
1596600000000,6.25,6.42,6.05,6.4,1484999.0
1596686400000,6.34,6.6823,6.08,6.27,1567715.0
1596772800000,6.4,7.19,6.37,7.105,3617564.0
1597032000000,7.19,7.29,6.77,7.11,3064824.0
1597118400000,8.11,8.29,7.16,7.74,5682849.0
1597204800000,7.6,7.75,7.12,7.135,2932727.0
1597291200000,7.23,7.6,7.18,7.33,1428524.0
1597377600000,7.22,7.68,7.2,7.54,1589610.0
1597636800000,7.7,7.75,7.33,7.53,1598191.0
1597723200000,7.5,7.66,7.27,7.44,1069732.0
1597809600000,7.42,7.65,7.36,7.54,936264.0
1597896000000,7.38,7.59,7.36,7.46,765732.0
1597982400000,7.49,7.5746,7.23,7.37,1366186.0
1598241600000,7.41,7.63,7.36,7.625,1152128.0
1598328000000,7.59,8.02,7.59,7.88,2014697.0
1598414400000,7.89,7.9,7.505,7.675,2389150.0
1598500800000,7.7,7.739,7.3,7.39,1285764.0
1598587200000,7.49,7.49,7.17,7.19,1203050.0
1598846400000,7.44,7.44,7.14,7.35,1796805.0
1598932800000,7.36,7.56,7.2701,7.495,1859061.0
1599019200000,7.59,7.71,7.35,7.55,1465244.0
