timestamp,open,high,low,close,volume
1656993600000,0.07,0.07,0.07,0.07,375000
1657080000000,0.06,0.06,0.06,0.06,150
1657166400000,0.06,0.07,0.0499,0.06,971850
1657598400000,0.0549,0.055,0.0497,0.0538,306548
1657771200000,0.055,0.0853,0.055,0.06,256745
1657857600000,0.078,0.08,0.078,0.08,13800
1658116800000,0.1,0.12,0.0626,0.1,82520
1658203200000,0.1,0.1,0.1,0.1,500
1658289600000,0.0975,0.1317,0.0975,0.1275,51850
1658376000000,0.12,0.12,0.1,0.1,3760
1658462400000,0.0728,0.1,0.0728,0.1,1360
1658721600000,0.0728,0.1,0.0728,0.1,700
1658808000000,0.081,0.081,0.0601,0.0601,26300
1658980800000,0.0893,0.099,0.0893,0.099,900
1659067200000,0.0625,0.099,0.0625,0.099,3650
1659931200000,0.0658,0.07,0.06,0.0678,792000
1660017600000,0.0682,0.0682,0.0604,0.0641,61400
1660104000000,0.0603,0.0625,0.06,0.0625,138055
1660190400000,0.0575,0.059899,0.0549,0.0549,174000
1661313600000,0.055,0.055,0.055,0.055,10000
1661400000000,0.055,0.055,0.049,0.0521,83700
1661745600000,0.0475,0.069,0.0475,0.0689,5720
1662091200000,0.065,0.065,0.0649,0.0649,8000
1662436800000,0.0502,0.0502,0.0502,0.0502,50000
1662523200000,0.0501,0.0501,0.0501,0.0501,7500
1662696000000,0.0501,0.0561,0.05,0.0501,35700
1663560000000,0.0501,0.0501,0.0501,0.0501,13300
1664164800000,0.0501,0.05026,0.0475,0.0475,50700
1664251200000,0.0401,0.0401,0.04,0.04,27000
1664510400000,0.057,0.057,0.0569,0.0569,2501
1664769600000,0.0589,0.059,0.058899,0.059,4000
1664856000000,0.058,0.058,0.058,0.058,530
1665028800000,0.057899,0.058,0.057899,0.0579,10800
1665115200000,0.058,0.058,0.058,0.058,1050
1665374400000,0.058,0.058,0.0579,0.0579,2000
1665633600000,0.035,0.035,0.035,0.035,25200
1665720000000,0.03,0.03,0.03,0.03,8530
1665979200000,0.03,0.03,0.03,0.03,25200
1666152000000,0.0275,0.0275,0.0275,0.0275,25000
1666670400000,0.0275,0.0275,0.0275,0.0275,9031
1666929600000,0.0275,0.045,0.025,0.0449,442665
1669093200000,0.032,0.032,0.03,0.03,28750
1669352400000,0.0275,0.0275,0.0275,0.0275,100
1669698000000,0.0275,0.0276,0.0275,0.0275,7000
1670302800000,0.0275,0.0275,0.0275,0.0275,225
1670907600000,0.035,0.035101,0.035,0.035,3100
1671598800000,0.035,0.035,0.035,0.035,2025
1672117200000,0.035,0.035,0.035,0.035,27500
1672376400000,0.035,0.04,0.03245,0.04,430602
1672722000000,0.07,0.07,0.061,0.0699,36812
1672808400000,0.065,0.1059,0.065,0.08,2900
1672894800000,0.125,0.125,0.08,0.08,2500
1672981200000,0.075,0.08,0.075,0.08,31600
1673240400000,0.075,0.075,0.065,0.065,62760
1673413200000,0.07,0.07,0.07,0.07,7598
1673499600000,0.08,0.08,0.08,0.08,10000
1674104400000,0.075,0.0751,0.075,0.0751,2000
1674536400000,0.08,0.08,0.0751,0.0751,50100
1674622800000,0.0797,0.08,0.0751,0.0751,4416
1675141200000,0.08,0.08,0.08,0.08,340
1675314000000,0.08,0.08,0.0799,0.0799,2000
1675659600000,0.0751,0.0751,0.0686,0.0686,37397
1675832400000,0.07,0.07,0.07,0.07,1114
1676523600000,0.08,0.08,0.079899,0.08,2025
1677128400000,0.08,0.08,0.08,0.08,311
1677560400000,0.08,0.08,0.08,0.08,1000
1678078800000,0.08,0.08,0.08,0.08,100
1678939200000,0.075,0.075,0.075,0.075,6050
1679025600000,0.0725,0.0725,0.0725,0.0725,19250
1680753600000,0.055,0.055,0.055,0.055,25901
1681185600000,0.0538,0.0538,0.0538,0.0538,100
1681272000000,0.0526,0.0526,0.0501,0.0501,1664
1681790400000,0.055,0.055,0.055,0.055,100
1682049600000,0.0501,0.0501,0.0501,0.0501,1220
1682308800000,0.041,0.041,0.041,0.041,500
1682568000000,0.04,0.04,0.04,0.04,10100
1683086400000,0.03,0.04,0.03,0.04,28499
1683172800000,0.0375,0.0375,0.0313,0.0313,550
1683777600000,0.03,0.03,0.029535,0.03,15960
1683864000000,0.03,0.03,0.025,0.025,5600
1684123200000,0.03,0.0339,0.03,0.0329,31550
1684209600000,0.0325,0.034,0.0325,0.0339,22328
1684296000000,0.0325,0.0327,0.0325,0.0325,21624
1684382400000,0.0425,0.0425,0.04,0.04,17930
1684728000000,0.0375,0.0375,0.0375,0.0375,13000
1684900800000,0.0375,0.0487,0.0375,0.0487,9451
1684987200000,0.05,0.05,0.05,0.05,200
1685592000000,0.0325,0.035,0.0004,0.035,30979
1685678400000,0.0302,0.0302,0.03,0.0302,700
1686110400000,0.024951,0.024951,0.0209,0.0209,1397
1686196800000,0.016,0.0161,0.007,0.0071,10307
1686283200000,0.0245,0.0245,0.0245,0.0245,2014
1686542400000,0.02,0.0275,0.02,0.0275,7200
1686715200000,0.0275,0.0275,0.0275,0.0275,1300
1687233600000,0.03,0.04,0.0299,0.04,105620
1687320000000,0.04,0.04,0.04,0.04,8865
1687406400000,0.035,0.035,0.0299,0.0349,9482
1687752000000,0.031,0.035,0.015,0.015,36407
1687838400000,0.029,0.04,0.029,0.04,1565
1687924800000,0.0414,0.0414,0.0414,0.0414,1102
1688011200000,0.0253,0.0253,0.0253,0.0253,206
1688529600000,0.0175,0.0175,0.0175,0.0175,700
1688616000000,0.024,0.04,0.024,0.04,26877
1689134400000,0.0357,0.0357,0.0156,0.0355,3430
1689220800000,0.0343,0.0375,0.034,0.0375,1953
1689307200000,0.0328,0.0328,0.0328,0.0328,500
1689566400000,0.0301,0.0301,0.0301,0.0301,200
1689739200000,0.0327,0.0327,0.0185,0.0193,800
1689825600000,0.0265,0.0266,0.0265,0.0266,300
1690344000000,0.0275,0.0275,0.0275,0.0275,33611
1690430400000,0.0241,0.0241,0.024,0.0241,300
1690776000000,0.025,0.0499,0.0181,0.0499,67662
1690862400000,0.0475,0.0475,0.035,0.035,6200
1691035200000,0.0325,0.0325,0.0325,0.0325,400
1691985600000,0.03,0.03,0.03,0.03,700
1692072000000,0.03,0.03,0.03,0.03,2955
1692158400000,0.03,0.03,0.03,0.03,1202
1692244800000,0.029899,0.03,0.0275,0.0275,14559
1692331200000,0.0275,0.0275,0.0275,0.0275,9000
1692590400000,0.0255,0.0275,0.0254,0.0275,11893
1692936000000,0.0267,0.0267,0.0265,0.0265,1100
1693972800000,0.0249,0.0265,0.0249,0.0265,1653
1694145600000,0.0244,0.025,0.0241,0.025,1102
1694404800000,0.0244,0.025,0.0244,0.025,14728
1694577600000,0.025,0.025,0.023,0.025,5510
1694664000000,0.025,0.025,0.025,0.025,3857
1694750400000,0.025,0.025,0.025,0.025,2364
1695009600000,0.025,0.025,0.0223,0.0223,5300
1695096000000,0.025,0.03,0.0246,0.03,135000
1695268800000,0.0269,0.0269,0.0269,0.0269,400
1695355200000,0.024499,0.025,0.02425,0.025,5000
1695614400000,0.025,0.025,0.025,0.025,3000
1695700800000,0.025,0.025,0.025,0.025,2200
1695873600000,0.0235,0.04,0.0223,0.04,8738
1696305600000,0.0325,0.037,0.0325,0.0357,1200
1696392000000,0.0325,0.0325,0.0325,0.0325,400
1696478400000,0.0265,0.0265,0.022,0.026,17751
1696564800000,0.024,0.024,0.0226,0.0226,11261
1696824000000,0.024,0.024,0.024,0.024,1500
1696910400000,0.022,0.022,0.021,0.021,5613
1696996800000,0.0218,0.0218,0.02,0.021,26205
1697083200000,0.0223,0.0224,0.0216,0.0216,1000
1697428800000,0.0222,0.0222,0.015,0.0152,16774
1697515200000,0.0161,0.0161,0.015,0.015,30113
1697688000000,0.0159,0.016,0.012,0.014,72182
1697774400000,0.0136,0.0266,0.0099,0.0266,365397
1698033600000,0.0223,0.0223,0.01,0.015078,140521
1698206400000,0.0175,0.0175,0.0175,0.0175,5000
1698379200000,0.0175,0.0235,0.0161,0.0181,231915
1698724800000,0.0199,0.0199,0.0105,0.0127,67363
1698811200000,0.0135,0.0198,0.0106,0.0106,61009
1699333200000,0.0115,0.0115,0.008,0.008,39186
1699506000000,0.0108,0.0125,0.0072,0.01,20416
1699938000000,0.0099,0.0124,0.0069,0.0081,87181
1700024400000,0.01,0.01,0.0083,0.0083,5194
1700542800000,0.0091,0.0091,0.0084,0.0084,2897
1701234000000,0.009,0.009,0.0084,0.0084,2600
1701320400000,0.0084,0.0091,0.0083,0.0083,27477
