timestamp,open,high,low,close,volume
1613538000000,10.65,10.84,10.62,10.66,3175854.0
1613624400000,10.7,10.95,10.67,10.8,310099.0
1613710800000,10.85,10.95,10.54,10.55,148621.0
1613970000000,10.72,10.72,10.41,10.52,213157.0
1614056400000,10.42,10.61,10.4,10.46,83557.0
1614142800000,10.4,10.6,10.39,10.4,102933.0
1614229200000,10.43,10.52,10.4,10.41,99736.0
1614315600000,10.41,10.43,10.275,10.32,161965.0
1614574800000,10.47,10.6,10.3201,10.38,31809.0
1614661200000,10.28,10.51,10.11,10.17,159625.0
1614747600000,10.23,10.4,10.15,10.15,195671.0
1614834000000,10.14,10.14,10.02,10.05,371836.0
1614920400000,10.05,10.4399,10.05,10.26,73364.0
1615179600000,10.23,10.3,10.2,10.26,7726.0
1615266000000,10.2,10.2,10.08,10.13,17423.0
1615352400000,10.1954,10.25,10.13,10.25,14669.0
1615438800000,10.1601,10.1601,10.16,10.16,1304.0
1615525200000,10.06,10.15,10.06,10.11,6310.0
1615780800000,10.09,10.1276,10.0865,10.1276,3360.0
1615867200000,10.11,10.24,10.11,10.1901,4023.0
1615953600000,10.15,10.15,10.08,10.15,42971.0
1616040000000,10.19,10.19,10.08,10.09,5839.0
1616126400000,10.06,10.06,9.96,9.97,439973.0
1616385600000,9.95,9.98,9.84,9.96,42256.0
1616472000000,9.93,9.98,9.93,9.98,73426.0
1616558400000,9.9528,9.96,9.9,9.92,293519.0
1616644800000,9.86,9.9494,9.77,9.94,40469.0
1616731200000,9.95,9.95,9.95,9.95,501.0
1616990400000,9.95,9.95,9.91,9.95,51084.0
1617076800000,9.85,9.9,9.85,9.9,1663.0
1617163200000,9.9,9.93,9.86,9.93,4383.0
1617249600000,9.8501,10.02,9.8501,10.02,8229.0
1617595200000,9.93,9.96,9.92,9.95,17361.0
1617681600000,10.0,10.02,10.0,10.02,6968.0
1617768000000,9.95,9.99,9.94,9.98,23631.0
1617854400000,10.0,10.24,9.98,10.0,18032.0
1617940800000,10.06,10.1,10.0,10.1,34233.0
1618200000000,10.1,10.18,10.02,10.115,23026.0
1618286400000,10.04,10.15,10.03,10.15,2468.0
1618372800000,10.0608,10.25,10.06,10.25,16647.0
1618459200000,10.065,10.1,10.03,10.03,25458.0
1618545600000,10.05,10.1,10.05,10.05,98278.0
1618804800000,10.06,10.21,10.06,10.2,6194.0
1618891200000,10.1,10.11,10.01,10.0101,6895.0
1618977600000,10.01,10.025,10.01,10.01,2557.0
1619064000000,10.01,10.02,10.01,10.02,2737.0
1619150400000,10.01,10.02,10.01,10.02,1431.0
1619409600000,10.08,10.08,10.0078,10.0078,74353.0
1619496000000,10.0,10.035,10.0,10.0002,2037.0
1619582400000,9.99,10.03,9.9808,10.03,3440.0
1619668800000,10.0365,10.1,10.0365,10.1,6190.0
1619755200000,10.1,10.1,9.99,10.0,76942.0
1620014400000,10.0,10.12,10.0,10.12,1104.0
1620100800000,9.98,9.99,9.98,9.99,230787.0
1620187200000,10.01,10.01,9.9799,9.99,9277.0
1620273600000,10.0001,10.0001,10.0,10.0,4310.0
1620360000000,10.0,10.0,10.0,10.0,358.0
1620619200000,9.998,10.0,9.97,10.0,2865.0
1620792000000,10.0,10.0,9.98,10.0,1448.0
1620878400000,9.9684,9.9684,9.96,9.96,2124.0
1620964800000,10.01,10.01,9.96,9.96,721.0
1621224000000,9.96,9.96,9.92,9.96,87646.0
1621310400000,9.98,10.01,9.8506,9.96,68750.0
1621396800000,9.91,9.9349,9.91,9.9349,320.0
1621483200000,9.91,9.91,9.91,9.91,430.0
1621915200000,9.97,9.97,9.97,9.97,500.0
1622001600000,9.9,9.9,9.9,9.9,306.0
1622088000000,9.9,9.9101,9.9,9.9,11400.0
1622174400000,9.97,9.97,9.9201,9.935,1234.0
1622779200000,9.94,9.95,9.93,9.95,21412.0
1623038400000,9.95,9.95,9.925,9.95,4119.0
1623124800000,9.95,9.95,9.94,9.95,13945.0
1623211200000,9.93,9.95,9.91,9.95,5939.0
1623297600000,9.94,9.95,9.92,9.95,5631.0
1623384000000,9.95,9.97,9.95,9.97,17474.0
1623643200000,9.98,10.04,9.98,10.04,16774.0
1623729600000,9.95,10.0,9.95,10.0,12951.0
1623816000000,9.99,10.02,9.98,9.99,250515.0
1623988800000,10.01,10.04,9.99,10.03,10407.0
1624248000000,10.0,10.0,10.0,10.0,887.0
1624420800000,10.05,10.05,10.0,10.0,5379.0
1624852800000,10.05,10.1,10.05,10.1,6284.0
1624939200000,10.0,10.0,10.0,10.0,141.0
1625025600000,9.96,10.02,9.96,9.96,29900.0
1625112000000,9.99,10.0,9.95,10.0,2786.0
1625198400000,9.95,9.95,9.94,9.94,600.0
1625544000000,9.98,10.03,9.97,10.03,1697.0
1625630400000,10.05,10.09,10.05,10.09,4549.0
1625716800000,10.045,10.09,10.045,10.09,7081.0
1626062400000,10.1,10.1,10.1,10.1,5011.0
1626148800000,10.025,10.025,10.025,10.025,350.0
1626235200000,10.01,10.01,10.01,10.01,1004.0
1626321600000,10.0,10.01,10.0,10.01,448.0
1626667200000,9.95,9.95,9.95,9.95,14308.0
1626753600000,9.95,9.95,9.93,9.93,37858.0
1627272000000,9.96,9.96,9.96,9.96,474.0
1627358400000,9.97,10.07,9.97,10.07,907.0
1627444800000,10.0,10.0,10.0,10.0,297.0
1627531200000,9.92,9.99,9.9,9.99,46524.0
1627876800000,9.93,9.985,9.93,9.985,300.0
1628136000000,9.97,9.99,9.97,9.99,1623.0
1628568000000,9.94,9.94,9.94,9.94,1276.0
1628654400000,9.94,9.96,9.88,9.96,2291.0
1628740800000,9.96,9.96,9.96,9.96,1148.0
1628827200000,9.96,10.0,9.96,10.0,4751.0
1629086400000,9.95,9.96,9.95,9.96,2459.0
1629172800000,9.93,9.93,9.93,9.93,1278.0
1629259200000,9.93,9.93,9.93,9.93,200.0
1629345600000,9.91,9.91,9.89,9.89,5003.0
1629432000000,9.88,9.924,9.88,9.924,400.0
1629691200000,9.8801,9.89,9.8801,9.89,2031.0
1630296000000,9.92,9.93,9.92,9.93,2700.0
1630382400000,9.92,9.93,9.92,9.93,706.0
1630555200000,9.8833,9.9,9.8833,9.9,5267.0
1631073600000,9.94,9.94,9.94,9.94,20084.0
1631160000000,9.96,9.96,9.96,9.96,588.0
1631851200000,10.01,10.01,10.01,10.01,158.0
1632715200000,9.94,10.02,9.94,10.0188,4083.0
1632801600000,9.92,9.99,9.92,9.99,414.0
1632974400000,9.95,9.95,9.95,9.95,2509.0
1633060800000,9.99,9.99,9.99,9.99,2642.0
1633406400000,9.9899,9.9899,9.9899,9.9899,200.0
1633492800000,9.99,9.99,9.94,9.94,284.0
1633579200000,9.99,9.99,9.99,9.99,116.0
1633665600000,9.97,9.97,9.955,9.955,747.0
1634011200000,9.99,9.99,9.99,9.99,358.0
1634097600000,9.99,9.99,9.99,9.99,149.0
1634270400000,9.9,9.95,9.9,9.95,1082.0
1634616000000,9.99,9.99,9.99,9.99,1118.0
1634875200000,10.05,10.05,10.0492,10.0492,2401.0
1635220800000,10.0,10.0,10.0,10.0,303.0
1635307200000,10.0,10.0,9.98,9.99,1119.0
1635393600000,10.0098,10.0098,9.98,9.98,5260.0
1635480000000,9.99,10.0,9.99,9.99,549.0
1635825600000,9.97,10.0,9.97,10.0,2374.0
1636084800000,9.91,10.0498,9.91,10.0498,975.0
1636347600000,9.97,10.0,9.9,9.98,22143.0
1636520400000,9.98,9.98,9.98,9.98,1318.0
1637038800000,9.9,9.9,9.9,9.9,100.0
1637125200000,9.98,9.98,9.96,9.96,204.0
1637557200000,9.95,10.0,9.95,9.97,2944.0
1637730000000,10.03,10.05,10.03,10.03,1950.0
1638248400000,10.06,10.06,9.9,10.0002,1724.0
1638334800000,10.0,10.0,9.955,9.955,1501.0
1638421200000,9.9319,9.97,9.91,9.91,965.0
1638766800000,9.96,9.96,9.96,9.96,400.0
1638853200000,9.9743,9.9743,9.9,9.9,304.0
1639026000000,9.94,9.94,9.94,9.94,300.0
1639112400000,9.92,9.95,9.92,9.95,1457.0
1639630800000,9.92,9.95,9.92,9.95,370.0
1639717200000,9.95,9.97,9.95,9.95,1614.0
1639976400000,9.98,10.105,9.96,10.0658,2459.0
1640149200000,10.0229,10.0229,10.0229,10.0229,1400.0
1640667600000,9.9576,9.9576,9.9576,9.9576,280.0
1640840400000,9.9649,9.9649,9.9649,9.9649,116.0
1640926800000,9.92,9.92,9.915,9.92,415.0
1641186000000,9.93,9.9357,9.93,9.9357,3029.0
1641445200000,9.95,9.97,9.95,9.97,913.0
1641790800000,9.99,9.99,9.93,9.93,717.0
1642050000000,9.95,9.95,9.95,9.95,101.0
1642136400000,9.95,9.95,9.95,9.95,251.0
1642568400000,9.9,9.9,9.9,9.9,327.0
1642741200000,9.9367,9.9367,9.87,9.87,654.0
1643000400000,9.92,9.92,9.86,9.86,1332.0
1643086800000,9.7,9.95,8.9,9.95,3100.0
1643173200000,9.9,9.9,9.88,9.88,3131.0
1643259600000,9.88,9.88,9.88,9.88,231.0
1643346000000,9.88,9.935,9.88,9.935,1685.0
1643605200000,9.88,9.99,9.88,9.99,400.0
1643778000000,9.94,9.94,9.88,9.88,807.0
1644210000000,9.87,9.87,9.87,9.87,154.0
1644469200000,9.89,9.895,9.88,9.88,3454.0
1644555600000,9.85,9.85,9.85,9.85,300.0
1644814800000,9.86,9.86,9.86,9.86,284.0
1644901200000,9.88,9.89,9.88,9.89,1047.0
1645074000000,9.8,9.86,9.8,9.86,329.0
1645160400000,9.86,9.86,9.86,9.86,137.0
1645506000000,9.875,9.88,9.86,9.87,8471.0
1645592400000,9.89,9.9,9.89,9.9,10717.0
1645678800000,9.89,9.89,9.89,9.89,3867.0
1645765200000,9.86,9.86,9.775,9.775,5951.0
1646110800000,9.87,9.905,9.87,9.905,4770.0
1646197200000,9.76,9.9,9.76,9.89,1333.0
1646802000000,9.87,9.87,9.86,9.86,450.0
1646888400000,9.85,9.85,9.845,9.85,12004.0
1646974800000,9.85,9.9,9.85,9.9,1300.0
1647576000000,9.85,9.95,9.8401,9.8401,2282.0
1648094400000,9.87,9.87,9.84,9.85,1100.0
1648526400000,9.85,9.85,9.85,9.85,100.0
1649131200000,9.87,9.875,9.87,9.875,200.0
1649649600000,9.89,9.89,9.89,9.89,2924.0
1649736000000,9.85,9.88,9.85,9.88,4839.0
1650340800000,9.86,9.86,9.86,9.86,1181.0
1650513600000,9.9,9.9,9.9,9.9,325.0
1650600000000,9.88,9.88,9.88,9.88,200.0
1650945600000,9.88,9.8807,9.88,9.8807,3000.0
1651032000000,9.8898,9.89,9.87,9.88,9727.0
1651118400000,9.89,9.89,9.89,9.89,10106.0
1651204800000,9.88,9.88,9.88,9.88,1001.0
1651464000000,9.88,9.88,9.87,9.87,200.0
1651550400000,9.9,9.9,9.9,9.9,1527.0
1651636800000,9.9,9.9,9.9,9.9,1181.0
1651809600000,9.87,9.87,9.87,9.87,155.0
1652068800000,9.87,9.871,9.87,9.87,8007.0
1652241600000,9.85,9.91,9.85,9.91,3375.0
1652328000000,9.8401,9.88,9.8401,9.88,365.0
1652414400000,9.8302,9.86,9.83,9.86,3349.0
1652673600000,9.86,9.86,9.86,9.86,548.0
1652846400000,9.82,9.82,9.82,9.82,600.0
1652932800000,9.84,9.84,9.83,9.83,388.0
1653019200000,9.82,9.83,9.82,9.822,4755.0
1653278400000,9.86,9.88,9.82,9.8706,8204.0
1654056000000,9.82,9.82,9.82,9.82,290.0
1654142400000,9.82,9.82,9.82,9.82,370.0
1654574400000,9.85,9.85,9.85,9.85,5395.0
1654833600000,9.85,9.85,9.84,9.84,1030.0
1655179200000,9.85,9.85,9.85,9.85,7384.0
1655265600000,9.86,9.86,9.86,9.86,125.0
1655784000000,9.99,9.99,9.99,9.99,170.0
1655870400000,9.81,9.81,9.81,9.81,100.0
1655956800000,9.74,9.8216,9.74,9.8216,1390.0
1656388800000,9.99,9.99,9.99,9.99,133.0
1657166400000,9.82,9.82,9.82,9.82,100.0
1657252800000,9.85,9.85,9.85,9.85,300.0
1657512000000,9.87,9.87,9.86,9.86,1450.0
1657684800000,9.85,9.86,9.85,9.85,2300.0
1657771200000,9.86,9.86,9.85,9.86,3900.0
1658116800000,9.86,9.86,9.86,9.86,4942.0
1658203200000,9.86,9.86,9.85,9.85,632.0
1658462400000,9.91,9.91,9.87,9.87,5390.0
1658808000000,9.86,9.86,9.86,9.86,210.0
1658980800000,9.87,9.87,9.86,9.86,5055.0
1659499200000,9.9,9.9,9.9,9.9,4678.0
1659585600000,9.91,9.91,9.9,9.91,7198.0
1660017600000,9.91,9.91,9.9,9.9,10900.0
1660104000000,9.9,9.9,9.9,9.9,1660.0
1660190400000,9.91,9.91,9.9,9.91,950.0
1660276800000,9.9,9.9,9.9,9.9,200.0
1660795200000,9.9,9.9,9.9,9.9,200.0
1661140800000,9.9,9.9,9.9,9.9,1308.0
1661227200000,9.91,9.91,9.91,9.91,500.0
1661745600000,9.9,9.9,9.9,9.9,200.0
1661832000000,9.91,9.91,9.91,9.91,1500.0
1662436800000,9.91,9.91,9.9,9.9,1500.0
1662523200000,9.94,9.94,9.94,9.94,1600.0
1662696000000,9.94,9.94,9.94,9.94,968.0
1663041600000,9.94,9.94,9.9154,9.9154,8500.0
1663214400000,9.93,9.93,9.93,9.93,8404.0
1663560000000,9.93,9.93,9.9004,9.9004,1500.0
1663646400000,9.9,9.95,9.9,9.95,6300.0
1663732800000,9.95,9.96,9.95,9.96,2000.0
1664164800000,9.93,9.93,9.9001,9.93,1906.0
1664251200000,9.92,9.92,9.905,9.92,21698.0
1664942400000,9.9,9.9,9.9,9.9,100.0
1665115200000,9.95,9.95,9.95,9.95,100.0
1665374400000,9.94,9.94,9.94,9.94,1000.0
1665633600000,9.95,9.95,9.94,9.94,826.0
1666065600000,9.94,9.94,9.94,9.94,225.0
1666152000000,9.97,9.98,9.97,9.98,927.0
1666584000000,9.98,9.98,9.98,9.98,700.0
1666756800000,9.98,9.98,9.98,9.98,1000.0
1666929600000,9.99,10.0,9.99,10.0,12238.0
1667534400000,10.01,10.01,10.01,10.01,250.0
1667797200000,9.99,9.99,9.99,9.99,100.0
1667883600000,9.99,9.99,9.99,9.99,100.0
1667970000000,10.02,10.03,9.99,10.01,36397.0
1668056400000,10.02,10.02,10.0007,10.02,2000.0
1668142800000,10.02,10.02,10.0,10.0,8910.0
1668488400000,10.02,10.03,10.02,10.03,356.0
1669179600000,9.9,9.9,9.9,9.9,100.0
1669352400000,10.03,10.03,10.03,10.03,1456.0
1669698000000,10.02,10.03,10.02,10.03,300.0
1670302800000,10.02,10.02,10.02,10.02,2100.0
1670562000000,10.05,10.05,10.05,10.05,100.0
1670821200000,10.06,10.06,10.05,10.05,2999.0
1671080400000,10.06,10.06,10.06,10.06,1117.0
1671166800000,10.08,10.08,10.07,10.08,1600.0
1671426000000,10.08,10.09,10.08,10.08,4638.0
1671512400000,10.08,10.11,10.07,10.11,10438.0
1672290000000,10.05,10.05,10.05,10.05,100.0
1672376400000,10.295,10.295,10.295,10.295,302.0
1673326800000,10.13,10.13,10.13,10.13,101.0
1674190800000,10.15,10.15,10.15,10.15,100.0
1674450000000,10.16,10.16,10.16,10.16,100.0
1674536400000,10.15,10.15,10.15,10.15,1623.0
1674795600000,10.25,10.766,10.1901,10.1901,4176.0
1675227600000,9.8631,10.26,9.8631,10.205,9421.0
1675314000000,10.18,10.24,9.867,10.1501,23063.0
1675400400000,10.14,10.2155,10.01,10.13,12561.0
1675659600000,10.2,10.21,10.19,10.19,9800.0
1675918800000,10.19,10.19,10.1898,10.19,4200.0
1676264400000,10.24,10.25,10.24,10.25,500.0
1677042000000,10.24,10.24,10.24,10.24,100.0
1677128400000,10.23,10.23,10.23,10.23,100.0
1677214800000,10.23,10.23,10.23,10.23,100.0
1678078800000,10.23,10.23,10.23,10.23,1000.0
1678165200000,10.23,10.24,10.23,10.24,800.0
1678338000000,10.26,10.26,10.26,10.26,5000.0
1678424400000,10.26,10.26,10.25,10.26,5100.0
1679025600000,10.27,10.33,10.26,10.315,29011.0
1679457600000,10.35,10.48,10.35,10.4,6670.0
1679630400000,10.235,10.235,10.235,10.235,100.0
1680667200000,10.25,10.25,10.25,10.25,1000.0
1687233600000,10.43,10.43,10.43,10.43,100.0
1687320000000,10.45,10.45,10.45,10.45,370.0
1687924800000,10.48,10.57,10.48,10.57,334.0
1688097600000,10.55,10.55,10.55,10.55,100.0
1688529600000,10.43,10.58,10.43,10.58,300.0
1689307200000,10.59,10.64,10.59,10.64,640.0
1690344000000,10.65,10.65,10.65,10.65,260.0
1690776000000,10.69,10.69,10.68,10.68,800.0
1690948800000,10.7,10.7,10.7,10.7,400.0
1691380800000,10.6,10.6,10.6,10.6,400.0
1698638400000,10.8,10.94,10.8,10.94,225.0
1701234000000,9.64,9.64,9.64,9.64,403.0
1701838800000,10.8,10.8,10.8,10.8,500.0
1703653200000,10.8,10.8,10.8,10.8,200.0
1704690000000,10.484,10.484,10.484,10.484,300.0
1707454800000,9.63,9.63,9.63,9.63,100.0
1707714000000,10.7,10.7,10.7,10.7,100.0
1707800400000,10.97,10.97,10.97,10.97,124.0
1711080000000,10.97,10.97,10.97,10.97,300.0
1717992000000,12.7,12.7,12.5,12.5,200.0
